logFC,logCPM,LR,PValue,FDR,gene
-0.04195868772610439,8.320719025066284,0.06392912948697571,0.8003902303411794,0.9639696417369502,RNF115
0.09189562838146828,3.3465574530897193,0.06333189115385052,0.8013052050623221,0.9647419004576778,CICP27
-0.10005967963437518,2.291820556841796,0.06280154848580433,0.8021215482076571,0.965213995124031,SPON1
-0.06353518824812313,6.594956692440929,0.0627214778425298,0.8022451168326581,0.965213995124031,RP2
-0.06065378841874141,6.786816182900189,0.062239391230036745,0.802990872401711,0.9654639921887036,ALKBH7
-0.05840764534473984,6.36260329488727,0.06194106698047008,0.8034538975678239,0.9654639921887036,BLOC1S4
0.0863614358885516,6.2274566036085925,0.06175792433253946,0.8037387376814248,0.9654639921887036,IRAK2
-0.10156968393440097,2.539915843527856,0.06141632903640115,0.8042712184617214,0.9654639921887036,MYH11
0.10067953309552932,2.549098979686668,0.06128588352040065,0.804474972329811,0.9654639921887036,KLLN
0.05355778623185398,6.646232542176867,0.061170815237689524,0.8046548983212677,0.9654639921887036,HAUS5
0.04197849710124034,8.133978250153161,0.061164978898478495,0.8046640290696773,0.9654639921887036,ZNF622
0.10640897244228222,2.4469954677445958,0.06112732104497809,0.8047229545805448,0.9654639921887036,AKR1B15
0.06289892091117731,5.996306221850992,0.060709956226240536,0.8053773242457526,0.9654639921887036,NANP
0.09051635123687692,4.096372636303557,0.060486808951835336,0.8057281670359002,0.9654639921887036,MBLAC1
0.04911467151171444,7.269265773799467,0.060454710440211556,0.8057786902759341,0.9654639921887036,NDUFA3
0.04391723967233164,8.233806518544272,0.059818999479205104,0.8067822481822705,0.9654639921887036,PPIL1
-0.06298738189515353,5.538213845693674,0.059620251205590336,0.807097158650841,0.9654639921887036,PLPP6
-0.04241001322093433,8.124247742222343,0.05930747628158883,0.8075938692273846,0.9654639921887036,PPIC
0.16333094272158066,-0.050777604030962334,0.05908447903654501,0.8079488537530857,0.9654639921887036,HSPA5P1
0.13449907886768317,1.0243325423312466,0.05905302855907024,0.8079989761454509,0.9654639921887036,OR10H1
-0.06596596626017809,7.128917967894437,0.05901472043026956,0.8080600466241089,0.9654639921887036,NME3
0.060667488722559726,5.6085209803802,0.058594688215593216,0.8087310397512446,0.9654639921887036,EIF3FP3
0.04615731366513937,7.277181415055581,0.05850544750029485,0.8088739276514716,0.9654639921887036,FNBP4
0.10543189120214233,1.6491247488759835,0.05843194364954796,0.8089917051053305,0.9654639921887036,PCDHGB6
-0.12128057381328251,0.30970252771040485,0.05841865032332594,0.8090130137767578,0.9654639921887036,TRIM15
0.1005723904336615,1.2027872302411347,0.058215200427433444,0.8093394565365232,0.9654639921887036,RIBC2
0.06324129227234042,5.448848620772285,0.05821017128683437,0.8093475336149599,0.9654639921887036,C5orf34
0.055565106208852064,12.596630166951007,0.05807984717102954,0.8095569702606212,0.9654639921887036,RPS19
0.10787536755649035,1.0594965798453175,0.05807750412576018,0.809560737912505,0.9654639921887036,GLTPD2
-0.05197207668219475,6.854408789959456,0.05750194788016927,0.81048868890187,0.9654639921887036,TBCC
-0.04655699331304906,7.126354373233181,0.05743816273847813,0.8105918294265377,0.9654639921887036,ATG16L1
0.04140452105203986,9.385866254665347,0.0573765661254555,0.8106914885950368,0.9654639921887036,RBM12
-0.06445419168268937,5.527348460673667,0.05730487110952964,0.8108075575592559,0.9654639921887036,ZNF22
0.09738247833610604,2.746366764295231,0.05727518365275852,0.8108556418459508,0.9654639921887036,LOC107985101
-0.04639559223762633,9.353174607314642,0.057219468388794326,0.8109459185239962,0.9654639921887036,NOP10
0.061888299279910484,6.373634870667431,0.056972755536357056,0.811346232334155,0.9656143609407506,HECA
-0.0409523338880265,8.225754880681452,0.05641174019068984,0.812259953706864,0.9663754479618464,ABT1
0.10937080748252417,2.038035300685003,0.05615175296568076,0.8126850204877346,0.9665548471814973,RPS3AP6
0.04932527328372174,6.90345132755144,0.055942882058758414,0.8130272679825326,0.966635658694482,ZBTB24
-0.041239859736634604,8.23929505306502,0.05567040823146385,0.8134747483407773,0.9666979525000352,SMIM12
0.04469150336959197,8.336007186220062,0.05557707176191684,0.8136282994083724,0.9666979525000352,HLA-C
0.19013254084672096,3.206984498749025,0.05495927506242282,0.8146481076619279,0.9672312234671389,LCE3E
0.10525947038160824,4.000942052566252,0.05486887649234973,0.8147978364762349,0.9672312234671389,SLC35F6
-0.04246127511091094,8.073681096364238,0.054806914843567256,0.8149005398620702,0.9672312234671389,INTS5
-0.0432720737565179,9.811138075739226,0.0544334253870602,0.8155209114891947,0.9676416471676506,SIK1
-0.04660272122004798,7.053714339774268,0.05388443068114057,0.81643688766266,0.9677386114531766,PDRG1
-0.09892529814943493,1.4093386938776817,0.053776665709098115,0.8166172659198618,0.9677386114531766,AGBL1
0.04269529634207531,7.879009282323869,0.05362360229889873,0.8168737928975677,0.9677386114531766,DNAJA3
-0.04445869317345069,10.321831899617015,0.053586915333738716,0.8169353357933159,0.9677386114531766,NCOA4
0.09747558304966564,1.872389854512249,0.05347004318338078,0.8171315385718951,0.9677386114531766,TOMM40P4
0.04717428811389057,6.9309081767439356,0.05327973562394561,0.8174515073334607,0.9677386114531766,CSRNP2
0.054959701256618546,5.894382666414471,0.05310006510975818,0.8177541446019396,0.9677386114531766,SGF29
-0.05078898621938742,7.57872192762801,0.05307314120886275,0.8177995416877298,0.9677386114531766,NT5C
0.05650406845490531,6.081194433091016,0.052428367595510394,0.818890354937537,0.9681330497825027,TMEM35B
-0.12961465577478476,0.2654092504266266,0.052392088513267154,0.8189519403144219,0.9681330497825027,LOC729654
0.10874783751127427,1.1046474236334387,0.05233580720467024,0.8190475247964484,0.9681330497825027,TMEM45B
0.05259310486622586,7.096927959040401,0.05222741168790179,0.8192317691405855,0.9681330497825027,BOLA1
0.0830365617336483,4.235005359229815,0.0516263394466705,0.8202571064179641,0.9685363957458897,GNRHR2P1
0.10833188815267662,0.5807624393768278,0.05132500243964255,0.8207735040115312,0.9685363957458897,PCDHGA4
0.055099472736196205,5.786342199852179,0.05122318412817828,0.8209483489196724,0.9685363957458897,BCDIN3D
-0.059205010364866494,6.115264226214478,0.05097310714536052,0.821378564101349,0.9685363957458897,SPIN4
0.08628269903204827,2.0824538187968344,0.05077286403936318,0.8217238487857692,0.9685363957458897,CATSPERB
-0.08770070684714017,1.8034940338928291,0.050724579448273244,0.8218072142432136,0.9685363957458897,CHRNA10
-0.10849653168600064,0.6224996872834511,0.05042547384249252,0.822324564682128,0.9685363957458897,KIF4B
0.07707125418005557,4.4355059859480654,0.05035161186236703,0.8224525686433025,0.9685363957458897,CHST7
-0.10465372739845408,0.9378380962551719,0.05026344886281198,0.8226054856633673,0.9685363957458897,H2BC8
-0.12453396814001257,3.2323187721476336,0.050157761359512776,0.8227889843433697,0.9685363957458897,GCNT2
-0.03781277206440558,8.078651260503573,0.050141025649976356,0.8228180601352814,0.9685363957458897,CRCP
0.04003940620223134,7.61032838479228,0.05005598537091416,0.8229658836912985,0.9685363957458897,HERC2
-0.09168837306286502,2.8441857484784845,0.0499524698635363,0.8231460003572473,0.9685363957458897,OTULINL
0.07331923749266171,4.240140792459977,0.0497164700522994,0.8235573732747535,0.9686969904606914,ZNF416
-0.08720884172260014,2.012732465460243,0.048881789911056295,0.8250205924054896,0.9689987911953772,TYW1B
0.14590344335463515,0.13861701633055168,0.04875519202910361,0.8252436636672986,0.9689987911953772,LOC644456
0.03805837963034835,8.368620472435335,0.048735568069206536,0.8252782691618846,0.9689987911953772,MRPL44
-0.12591885473020667,2.079132582105133,0.04868457407331306,0.825368227720181,0.9689987911953772,ANO4
0.040336115536928535,8.021844972240364,0.0485851807836184,0.8255437096278987,0.9689987911953772,FBXO45
0.038744789430479494,9.224212675336265,0.04852585544890786,0.8256485400394514,0.9689987911953772,ECH1
-0.09902602103557445,0.8009907700245245,0.04818950239937375,0.8262441646765776,0.9689987911953772,GIPR
-0.0536755937711352,5.911093520116362,0.048187377500321205,0.8262479344300384,0.9689987911953772,GPATCH1
-0.1152690431583773,0.5070815411429439,0.04788922468530288,0.8267777495100794,0.9689987911953772,RPL21P125
0.095274593956068,0.9718479580703429,0.047887162729801536,0.8267814195968921,0.9689987911953772,INSYN2A
-0.07725207308525865,4.134945893947874,0.04780157224787729,0.8269338357167095,0.9689987911953772,FSIP1
0.07890736796617948,3.5095778296066733,0.04770072131252512,0.8271136106457704,0.9689987911953772,ZNF225
-0.07151487811039371,4.625499506861015,0.047186143361795274,0.8280340022031424,0.9690194399983606,TXNDC16
0.11906534596627777,1.1878348551690816,0.047149263741862235,0.828100167735067,0.9690194399983606,OR2AT4
0.03635043133758001,8.430989802445954,0.047051786373629056,0.8282751819393461,0.9690194399983606,ANKHD1-EIF4EBP3
-0.04262895581304256,7.549016957350178,0.04693238635235275,0.8284898156801523,0.9690194399983606,MRPS17
0.05586694385327175,6.271741687347895,0.04692332188425041,0.8285061216558061,0.9690194399983606,RELL2
-0.08356525248184919,4.462568999655282,0.046343676939339495,0.8295522836610226,0.9699211173262919,MICA
-0.10514731784818936,1.664021553200949,0.04618580846753062,0.8298383944908287,0.9699338315707067,TICAM2
0.04474024109911727,6.793610233317809,0.04592888242444815,0.8303051268934782,0.9701575819537857,SHPK
0.045013993132313565,9.355836063697721,0.045478612209763014,0.831126393748818,0.9707952971729648,RGS2
-0.038740761226816835,7.416342527202045,0.044776086745066834,0.8324162946153632,0.9719797953030285,GCC1
0.04445148517577819,6.638662205131285,0.04437949314521905,0.8331491489538616,0.9725132828464419,FITM2
0.09250881447547632,1.030566204468884,0.04372106300282841,0.8343734357618655,0.9735211023538131,SMIM10L2B
-0.07617810052747731,3.3996051137909586,0.04361847422401777,0.8345650539758426,0.9735211023538131,C2orf81
-0.04799480822896104,7.355266530210104,0.04340564979329997,0.8349633248285735,0.9735781105302093,FAM72D
0.03672113746263902,7.780863754693082,0.0432531005391148,0.8352494264112679,0.9735781105302093,TMEM184C
0.03792049888014278,8.64314671258701,0.04299261286462297,0.835739182657048,0.9735781105302093,TNKS2
0.04658656085450386,6.822504931417339,0.04288569477946069,0.8359406526934747,0.9735781105302093,VCPIP1
0.0901814615394065,1.0373825404055674,0.04283563706840443,0.8360350684635037,0.9735781105302093,CCDC200
-0.0927599586163286,1.3450516172097224,0.042710392419717635,0.8362715495388602,0.9735781105302093,LRTOMT
0.09129128048502949,1.6240417111685275,0.04243026585682763,0.8368017833644965,0.9737024686182537,F2RL3
-0.043245785291548315,7.0613296811163835,0.04236215527561793,0.8369309811137033,0.9737024686182537,SYNRG
-0.08339971763331412,3.8708932426239677,0.042039685612792255,0.8375441427427351,0.973764123626144,TPTEP2-CSNK1E
0.05598926153135376,5.9640340376938585,0.04192549208868579,0.83776186389982,0.973764123626144,DNAJC30
0.04231873530922243,7.516056419873607,0.04186443524935157,0.8378784015158153,0.973764123626144,TRUB1
-0.0393975126991075,8.982579968445297,0.04175407410752996,0.8380892698518997,0.973764123626144,CHML
0.04202555851288408,11.777789307432638,0.04102671302462113,0.8394863677782229,0.974752464013717,GPX1
0.041996564595321265,6.869717094999202,0.04102321773259021,0.8394931124522221,0.974752464013717,MSL2
0.03854143563398857,8.465303926108282,0.040755908553592235,0.8400098133817877,0.974980931644294,NUDT15
-0.07015074842942955,3.557271549940049,0.04063545914546335,0.840243214927276,0.974980931644294,MRPS18B
-0.043533911437013975,12.773759462367371,0.04029431044341436,0.8409062382233072,0.974989955390761,S100A10
-0.07635902009451144,2.2193463190070783,0.03965548280269049,0.8421557006818833,0.974989955390761,SEC14L1P1
-0.034330282536922184,9.114417297773521,0.03957675254107951,0.8423104088801193,0.974989955390761,KIFC1
0.050895936725141984,5.630545978666911,0.03940194268406838,0.8426544903415201,0.974989955390761,RBFOX2
-0.04484948544585435,6.993675795997248,0.03936955688772059,0.8427183229497318,0.974989955390761,RUNDC1
0.10505810084610415,1.7897884025165516,0.039205413971215464,0.8430422701040216,0.974989955390761,IL23A
0.03857850663541064,8.239178969586675,0.03907857971910289,0.8432930690454505,0.974989955390761,ATP5IF1
-0.09914812000481074,5.866665761574194,0.039012827440473075,0.8434232524484538,0.974989955390761,NOTCH3
0.04549385523182679,6.415673710805848,0.03897904348416148,0.8434901858739581,0.974989955390761,ATG14
-0.09238300872905232,1.3718482241898076,0.038963824213351206,0.8435203484327284,0.974989955390761,PSMC2P1
0.07928554016269146,1.6912851516798455,0.03893900783000559,0.8435695443137967,0.974989955390761,KRT34
-0.09335965476755294,0.5858217570600697,0.03893824932007073,0.8435710482367851,0.974989955390761,KCNG4
0.10032256537635696,1.1754185763898377,0.03852648231506972,0.8443897308077789,0.9756115138123902,PCDHB4
-0.09380753292302514,1.2140599241035754,0.038269701229272535,0.8449025695881965,0.9756115138123902,NPIPA2
0.04292718236766729,12.132204257471932,0.03818402718525249,0.8450740735701526,0.9756115138123902,PGAM1
-0.0590608629622205,4.810317361193031,0.03811309518937733,0.8452162178403029,0.9756115138123902,FAM25A
0.039103608812693154,9.072901877367286,0.037845223554417995,0.8457542617789529,0.975796077479721,NRAS
-0.08927724241168228,0.8842545686695059,0.037729454371349114,0.8459874059672648,0.975796077479721,NHLH1
0.04150729019620588,6.799868959554769,0.03752112904035343,0.8464078831240657,0.975796077479721,METTL9
-0.0880457647571728,2.3554208205270943,0.03741904081622849,0.8466143768943536,0.975796077479721,H3C10
0.09042892562594453,0.665750219642081,0.0373468299133739,0.8467606143396671,0.975796077479721,SCARF2
-0.04542042154264352,7.191098469477978,0.03670335240536815,0.8480702776916487,0.976500408728597,NTHL1
-0.06494566539665289,3.792630856181635,0.03655150548785552,0.848381062314655,0.976500408728597,DYRK1B
0.043486555291199956,7.856329126835147,0.03639350123160057,0.8487051603682495,0.976500408728597,TMEM14A
-0.09560061286291978,3.6387033229982504,0.03638271478155275,0.8487273120798631,0.976500408728597,RPS26P19
0.04513395328834947,6.886442778973364,0.0363518010485393,0.8487908172669342,0.976500408728597,POLR1H
-0.09818520096503167,0.5899789147394572,0.036233349827267336,0.8490344075892228,0.976500408728597,SLC7A14
-0.11925346739344753,0.04886596857323782,0.03603525018565801,0.8494427155872195,0.9766512658170837,RPL17P50
0.03518322769015525,10.05689839620263,0.03553016188804747,0.8504890570516596,0.9769523844974674,DDX24
-0.03144511651424888,8.417728428353792,0.03529115268025862,0.8509868732349385,0.9769523844974674,BTG1
-0.032467252043899976,9.259374729967101,0.03525354767877964,0.8510653568862212,0.9769523844974674,PRPF6
-0.054077317660871024,4.881640062656825,0.03481545869491853,0.8519828840775758,0.9769523844974674,ZNF35
0.03948138181349439,6.899855543449576,0.03459108345413142,0.852455126124463,0.9769523844974674,POMGNT2
0.03849674333195917,7.378236805499389,0.034407919374984886,0.8528418071692145,0.9769523844974674,NDUFAF4
0.05965353770760572,4.200062055462137,0.03423441555282114,0.8532090773714931,0.9769523844974674,BORCS5
0.05657573012722024,4.546273572307528,0.03401851394702948,0.853667441239794,0.9769523844974674,FDXACB1
-0.05719250148082667,4.427730964941331,0.034015929554952695,0.8536729370572659,0.9769523844974674,HLA-DQA1
0.0844536334233199,3.130922066210231,0.03361561383397316,0.8545268468700907,0.9769523844974674,FBXO39
0.08572093720970658,0.5375745282962116,0.03361137616977927,0.8545359142266009,0.9769523844974674,ZNF969P
-0.04068935688864979,6.637152413563713,0.03359088372968699,0.8545797703672848,0.9769523844974674,ARHGAP17
0.056312363025350656,4.533357253874793,0.033584011398142266,0.8545944810303104,0.9769523844974674,B3GALT9
-0.0430632319502357,6.275372207530069,0.033573210578104806,0.8546176040170911,0.9769523844974674,NPIPA1
-0.053085315907457534,4.895524275126908,0.03352246356577382,0.8547262974970634,0.9769523844974674,PARS2
0.050264442459160445,5.3722522675536055,0.03346903117060407,0.854840834653854,0.9769523844974674,DISP2
0.033968665867566375,8.095918623434306,0.03326327467496526,0.8552827770969451,0.9769523844974674,SMC5
-0.039815361582432304,6.8319403322816425,0.03325925858433898,0.8552914172529954,0.9769523844974674,WBP4
-0.04827228157371757,6.4639494002969995,0.03322417970772307,0.8553669083389059,0.9769523844974674,RPL6P10
0.08078464266430095,0.8100207192133715,0.033208647519566536,0.8554003473549254,0.9769523844974674,AMIGO1
-0.0870707524153298,0.7426944611815383,0.033102789520493836,0.8556284629586387,0.9769523844974674,GALNT5
